"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-08","0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-09","0.37",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-10","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-11","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-12","0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-13","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-14","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-15","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-16","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-17","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-18","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-19","0.27",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-20","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-21","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-22","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-23","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-24","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-25","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-26","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-27","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-28","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-29","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-11-30","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-01","0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-02","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-03","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-04","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-05","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-06","0.33",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-07","0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-08","0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-09","1.31",",,N",,,"5.5",",,N","5.5",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-10","0.00","T,,N",,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-11","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-12","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-13","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-14","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-15","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-16","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-17","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-18","0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-19","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-20","0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-21","0.97",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-22","0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-23","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-24","0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-25","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-26","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-27","0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-28","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-29","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-30","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2017-12-31","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-01","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-02","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-03","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-04","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-05","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-06","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-07","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-08","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-09","0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-10","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-11","0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-12","0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-13","0.56",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-14","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-15","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-16","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-17","0.11",",,N",,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-18","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-19","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-20","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-21","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-22","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-23","0.49",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-24","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-25","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-26","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-27","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-28","0.36",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-29","0.86",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-30","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-01-31","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-01","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-02","0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-03","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-04","0.91",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-05","0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-06","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-07","0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-08","0.98",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-09","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-10","0.29",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-11","0.90",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-12","0.30",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-13","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-14","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-15","0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-16","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-21","0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-22","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-23","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-24","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-25","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-26","0.85",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-27","0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-02-28","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-01","0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-02","0.26",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-03","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-04","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-05","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-06","0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-07","0.52",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-08","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-09","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-10","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-11","0.62",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-12","0.64",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-13","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-14","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-15","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-16","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-17","0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-18","0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-19","0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-20","1.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-21","0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-22","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-23","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-24","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-25","0.28",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-26","0.32",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-27","0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-28","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-29","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-30","0.91",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-03-31","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-01","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-09","0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-10","0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-11","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-12","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-13","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-14","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-15","0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-16","0.73",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-17","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-18","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-19","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-20","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-21","0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-22","0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-23","1.58",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-24","1.55",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-25","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-26","0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1GADK0002","TUCKER 2.3 W, GA US","33.858","-84.2637","301.1","2018-04-27","0.23",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
